Code-barres article;Ref;Prix ;Prix solde;Nom de l'article ;Brand;Type de l'article ;Taille;Couleur;March;Genre de l'article ;Groupe de l'article 
8684010165946;101450609;2950 da;;i13;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010165953;101450609;2950 da;;i13;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010166219;101450616;4250 da;;i13;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010166202;101450616;4250 da;;i13;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010166226;101450616;4250 da;;3F 107053.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166196;101450616;4250 da;;3F 107053.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166240;101450617;4250 da;;3F 107053.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166257;101450617;4250 da;;3F 107053.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166264;101450617;4250 da;;3F 107053.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166271;101450617;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166288;101450617;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166295;101450618;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166301;101450618;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166318;101450618;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166325;101450618;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166332;101450618;4250 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167506;101450619;4450 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167513;101450619;4450 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167537;101450619;4450 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167520;101450619;4450 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167551;101450620;4450 da;;3W 107077.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167575;101450620;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167544;101450620;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167568;101450620;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167599;101450621;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167605;101450621;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167612;101450621;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010167582;101450621;4450 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010364974;101450696;7950 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010364981;101450696;7950 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010365001;101450696;7950 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010364998;101450696;7950 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010364967;101450696;7950 da;;3F 107080.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010365346;101450759;6450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011885;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011892;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011908;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011922;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011939;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011915;101451093;5450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011427;101451125;4750 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011441;101451125;4750 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011465;101451125;4750 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011472;101451125;4750 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010125223;101451128;6450 da;;3F 107081.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010011304;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010011311;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010011328;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010011335;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010011342;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010011359;101451130;4950 da;;3F 107121.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010145856;101451252;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145863;101451252;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145870;101451252;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145887;101451252;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145894;101451252;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145917;101451253;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145924;101451253;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145948;101451253;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145931;101451253;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145900;101451253;2450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145771;101451254;4450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145757;101451254;4450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145764;101451254;4450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145795;101451254;4450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145788;101451254;4450 da;;3F TRX23K-051 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145801;101451255;4450 da;;3F TRX22S-120 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145818;101451255;4450 da;;3F TRX22S-120 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145825;101451255;4450 da;;3F TRX22S-120 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145849;101451255;4450 da;;3F TRX22S-120 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010145832;101451255;4450 da;;3F TRX22S-120 3PR;TOREX;FOO;STD;TURKEY;CASUAL;MEN;SHOES
8684010201965;101451298;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010201958;101451298;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010201989;101451298;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010201972;101451298;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202054;101451300;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202061;101451300;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202085;101451300;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202078;101451300;4250 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202801;101451306;5950 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202818;101451306;5950 da;;3W LORNA 3PR;LUMBERJACK;FOO;STD;BEIGE;ATHLET;MEN;SHOES
8684010202825;101451306;5950 da;;3W SHURA 3PR;LUMBERJACK;FOO;STD;BLACK;ATHLET;MEN;SHOES
8684010202849;101451306;5950 da;;3W SHURA 3PR;LUMBERJACK;FOO;STD;BLACK;ATHLET;MEN;SHOES
8684010202832;101451306;5950 da;;3W SHURA 3PR;LUMBERJACK;FOO;STD;BLACK;ATHLET;MEN;SHOES
8684010202795;101451306;5950 da;;3W SHURA 3PR;LUMBERJACK;FOO;STD;BLACK;ATHLET;MEN;SHOES
8684010112711;101451408;7250 da;;3W 165150.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010112735;101451408;7250 da;;3W 165150.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010113190;101451409;7250 da;;3W 165150.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010113206;101451409;7250 da;;3W 165150.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010113213;101451409;7250 da;;3W 165150.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010113220;101451409;7250 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113237;101451409;7250 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113244;101451409;7250 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113657;101451413;7950 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113664;101451413;7950 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113671;101451413;7950 da;;3F 107170.M3PR;POLARIS;FOO;STD;BROWN;COMFOR;MEN;SHOES
8684010113688;101451413;7950 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113695;101451413;7950 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113701;101451413;7950 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010112421;101451421;8250 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010112438;101451421;8250 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010112452;101451421;8250 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113336;101451428;6450 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113343;101451428;6450 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113350;101451428;6450 da;;3F 107171.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113367;101451428;6450 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113374;101451428;6450 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010113381;101451428;6450 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010225473;101451634;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010225480;101451634;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010225442;101451634;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010225459;101451634;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010225466;101451634;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010126978;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010126985;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010126992;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010127012;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010127029;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010127005;101451880;6950 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128262;101451900;6750 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128255;101451900;6750 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128279;101451900;6750 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128286;101451900;6750 da;;3W 603115.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128309;101451900;6750 da;;3W 603257.Z3PR;POLARIS;FOO;STD;GREY;COMFOR;MEN;SHOES
8684010128293;101451900;6750 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010128668;101451903;6450 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010128675;101451903;6450 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010128705;101451903;6450 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010128682;101451903;6450 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010128699;101451903;6450 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010682504;101451929;9550 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259485;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259492;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259508;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259515;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259522;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259539;101452241;9950 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259409;101452249;8750 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259416;101452249;8750 da;;3W 605014.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259423;101452249;8750 da;;3W 605022.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259430;101452249;8750 da;;3W 605022.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259454;101452249;8750 da;;3W 605022.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259447;101452249;8750 da;;3W 605022.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010260016;101452250;7950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010260023;101452250;7950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010260030;101452250;7950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010260047;101452250;7950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010260054;101452250;7950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259164;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259171;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259195;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259201;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259188;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010259157;101452258;5950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010165984;101452375;2950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010165991;101452375;2950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166004;101452375;2950 da;;3W 605023.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010166011;101452375;2950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010166035;101452375;2950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010166028;101452375;2950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010257115;101452908;5950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010257122;101452908;5950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010257139;101452908;5950 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010262096;101453117;8750 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010262102;101453117;8750 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010262119;101453117;8750 da;;3W 605024.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010262126;101453117;8750 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262140;101453117;8750 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262133;101453117;8750 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262225;101453119;9250 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262249;101453119;9250 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262256;101453119;9250 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010262263;101453119;9250 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010335622;101453171;3650 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228542;101453342;7450 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228559;101453342;7450 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228566;101453342;7450 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228573;101453342;7450 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228535;101453342;7450 da;;3W 605117.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010228603;101453343;7450 da;;3W 605203.Z3PR;POLARIS;FOO;STD;WHITE;COMFOR;MEN;SHOES
8684010228627;101453343;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010228610;101453343;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010228597;101453343;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010415935;101453410;9950 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010415904;101453410;9950 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010415911;101453410;9950 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010187672;101453482;150 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010416109;101453646;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010416116;101453646;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010416123;101453646;7450 da;;3W 605294.Z3PR;POLARIS;FOO;STD;D RED;COMFOR;MEN;SHOES
8684010416130;101453646;7450 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010416147;101453646;7450 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417021;101453674;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417038;101453674;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417045;101453674;7950 da;;3W 5N300018.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417069;101453674;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417052;101453674;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417175;101453676;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417182;101453676;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417199;101453676;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417205;101453676;7950 da;;3F 107172.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417212;101453676;7950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417526;101453691;4950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417533;101453691;4950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417540;101453691;4950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417557;101453691;4950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417564;101453691;4950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417670;101453699;6950 da;;3W 358020.M3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010417687;101453699;6950 da;;3W 602261.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417694;101453699;6950 da;;3W 602261.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417717;101453699;6950 da;;3W 602261.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417700;101453699;6950 da;;3W 602261.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417960;101453704;6950 da;;3W 602261.M3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417977;101453704;6950 da;;3W 605203.Z3PR;POLARIS;FOO;STD;WHITE;COMFOR;MEN;SHOES
8684010417991;101453704;6950 da;;3F 165094.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417984;101453704;6950 da;;3F 165094.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010417953;101453704;6950 da;;3F 165094.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010418004;101453705;6950 da;;3F 165094.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010418042;101453705;6950 da;;3F 165094.Z3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010418011;101453705;6950 da;;3F 104565.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010418028;101453705;6950 da;;3F 104565.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010418035;101453705;6950 da;;3F 104565.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010418059;101453715;7750 da;;3F 104565.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010418066;101453715;7750 da;;3F 104565.Z3PR;POLARIS;FOO;STD;BLACK;COMFOR;MEN;SHOES
8684010418073;101453715;7750 da;;3F 104505.NZ3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010418080;101453715;7750 da;;3F 104505.NZ3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
8684010418097;101453715;7750 da;;3F 104505.NZ3PR;POLARIS;FOO;STD;TURKEY;COMFOR;MEN;SHOES
